ticker,Date,price,volume,return,sharpe_ratio,Predicted_Return,Rank
CCL,2018-06-30,58.94117778515625,4204760.9375,-0.0018409233977624,-0.1214774763268848,-0.0019115130299747285,245
CAKE,2023-06-30,32.795302461463415,1109541.463414634,-0.0023378531379564,-0.1262038571981544,-0.002400851109834528,246
MAR,2019-09-30,129.874058484375,1726854.6875,-0.0017144356043309,-0.1292936857343873,-0.0026817032564231003,247
CCL,2021-12-31,21.38968753796875,38976003.125,-0.0028226310726213,-0.0883773953902951,-0.0027127299658019377,248
UAL,2022-06-30,43.890322592903225,13461604.838709677,-0.0035297405975062,-0.0925475306483401,-0.0028152213309895957,249
RUTH,2019-06-30,22.98903864857143,184755.2857142857,-0.001738059599004,-0.1604445512780888,-0.002952361489991149,250
MAR,2022-06-30,163.46721230806452,2560716.129032258,-0.0036705313538239,-0.131515367961129,-0.003119727496994706,251
AMZN,2019-09-30,92.72741365375,66904031.25,-0.0012739371129006,-0.1131191033698738,-0.003164651039278339,252
WH,2018-12-31,44.89133943873016,985860.3174603176,-0.0029534894041442,-0.1655139174758072,-0.0032365775413681227,253
AMZN,2018-12-31,83.13644397079365,151531269.84126985,-0.0039528285840013,-0.1181228957163863,-0.003499119456120739,254
CAKE,2017-09-30,39.61549480460317,1260800.0,-0.0025841613802093,-0.1746402413180079,-0.0037634028102466566,255
CAKE,2018-12-31,44.46733759333333,815912.6984126985,-0.0030321755817494,-0.185320877162522,-0.003975867380629791,256
WMT,2022-06-30,135.94317898064514,9443091.935483873,-0.0029669758537235,-0.1460160708749787,-0.004156785924150919,257
CCL,2018-12-31,54.09218113031746,4220461.904761905,-0.0037103893066199,-0.1815088567288784,-0.004234469590001263,258
HLT,2022-06-30,137.66839636451613,2421714.516129032,-0.0045276520312267,-0.1620459373970618,-0.004521479959141533,259
CAKE,2017-06-30,52.22548021571429,1037734.9206349206,-0.0034057164782358,-0.1884533779790295,-0.004588414713714387,260
RCL,2018-12-31,105.21826135412698,1840084.126984127,-0.0041120994358193,-0.1801896642945809,-0.004783050447305857,261
WH,2022-06-30,76.975846445,768425.8064516129,-0.0036457871223147,-0.1419279811986962,-0.004886077159750528,262
AMZN,2022-12-31,98.78190467650792,80057746.03174603,-0.0042270313644352,-0.142280962940864,-0.004910132335471391,263
CAKE,2022-06-30,32.07531990612903,1058377.4193548388,-0.0057844030345834,-0.1618630613685784,-0.00501470308251933,264
MAR,2018-12-31,111.2154342484127,2438753.9682539683,-0.002818319175618,-0.140717429248595,-0.0051677858592186045,265
UAL,2020-03-31,66.1241934066129,10819464.516129032,-0.0130106639449657,-0.1631931344808037,-0.005208467566986004,266
RUTH,2022-06-30,18.69008308822581,319165.06451612903,-0.0049269227316612,-0.1707647436471256,-0.005220584416391846,267
DAL,2022-06-30,38.12338721370968,15096070.967741936,-0.0044664705260393,-0.1399387690025537,-0.005813366445273544,268
DAL,2020-03-31,49.35831291483871,18742472.580645163,-0.0091808554794046,-0.1429650221498955,-0.005837635188903961,269
UAL,2017-09-30,66.6150793047619,4644136.507936508,-0.0032046784489993,-0.1933742604113564,-0.006217444660491456,270
AMZN,2022-06-30,125.13279047580644,88565888.70967741,-0.006216972930941,-0.1765996959728638,-0.006310920677175243,271
WH,2020-03-31,48.32481581161291,1261846.7741935484,-0.0089540199763568,-0.1462535762862602,-0.006929509316854733,272
HLT,2020-03-31,96.75088163419356,4655062.903225807,-0.0070239985632163,-0.1871500957300716,-0.007009495662725054,273
RUTH,2018-12-31,24.618127247301587,242793.12698412695,-0.0049761611510068,-0.2947742424416925,-0.00704222171224174,274
CAKE,2020-03-31,32.073029302741936,1894819.3548387096,-0.0101816017476941,-0.1427805043182499,-0.008401547210554387,275
RUTH,2020-03-31,16.596623332112905,778853.0483870967,-0.0134328134946751,-0.1346550171515919,-0.010005716426876827,276
MAR,2020-03-31,122.62964440290322,4825677.419354838,-0.0100848579582903,-0.2137005318089284,-0.011258908859380362,277
RCL,2022-06-30,62.209193445,4681458.064516129,-0.0128784600374903,-0.2722544782732425,-0.011426593418534588,278
CCL,2020-03-31,35.29788289517742,23979462.90322581,-0.0169998297237855,-0.1897609355858799,-0.012450140500822673,279
CCL,2022-06-30,14.67580647651613,43252280.64516129,-0.0122750434112816,-0.242149780839698,-0.013311988516353077,280
RCL,2020-03-31,90.56902066725806,10087600.0,-0.0183622400712042,-0.2078949998154385,-0.015837071418391607,281
