,Date,ticker,price,volume
1638,11/18/2022,MAR,160.4314575,1864900.00
1639,11/21/2022,MAR,159.2607727,1322100.00
1640,11/22/2022,MAR,162.0555267,1508800.00
1641,11/23/2022,MAR,160.6034546,1455700.00
1642,11/25/2022,MAR,161.6477509,918700.00
1643,11/28/2022,MAR,158.0275269,1856400.00
1644,11/29/2022,MAR,160.3846588,1824400.00
1645,11/30/2022,MAR,164.4524536,2662800.00
1646,12/1/2022,MAR,164.293335,1874400.00
1647,12/2/2022,MAR,164.7309418,1419300.00
1648,12/5/2022,MAR,161.1604156,2180100.00
1649,12/6/2022,MAR,159.5989532,1898200.00
1650,12/7/2022,MAR,156.4262543,2199600.00
1651,12/8/2022,MAR,159.7879181,1849600.00
1652,12/9/2022,MAR,160.285202,1264100.00
1653,12/12/2022,MAR,162.2842865,1554500.00
1654,12/13/2022,MAR,162.2345581,2177700.00
1655,12/14/2022,MAR,158.4651337,2464700.00
1656,12/15/2022,MAR,154.5664063,2517700.00
1657,12/16/2022,MAR,152.9551849,4943500.00
1658,12/19/2022,MAR,150.5483246,2019600.00
1659,12/20/2022,MAR,149.5935516,1675400.00
1660,12/21/2022,MAR,147.9425659,2284300.00
1661,12/22/2022,MAR,146.4208679,1837200.00
1662,12/23/2022,MAR,147.7734833,1067600.00
1663,12/27/2022,MAR,147.5447388,1350000.00
1664,12/28/2022,MAR,144.8096619,1321600.00
1665,12/29/2022,MAR,147.1667938,1431900.00
1666,12/30/2022,MAR,148.0818024,1541900.00
1667,1/3/2023,MAR,146.947998,1686200.00
1668,1/4/2023,MAR,149.046524,1731300.00
1669,1/5/2023,MAR,148.0718689,1542300.00
1670,1/6/2023,MAR,152.5474243,1589000.00
1671,1/9/2023,MAR,151.7020416,1864500.00
1672,1/10/2023,MAR,152.3286285,1275200.00
1673,1/11/2023,MAR,157.6098022,1712500.00
1674,1/12/2023,MAR,159.1215668,1627000.00
1675,1/13/2023,MAR,160.9018402,1532600.00
1676,1/17/2023,MAR,160.1161194,2570500.00
1677,1/18/2023,MAR,158.9226227,2188000.00
1678,1/19/2023,MAR,160.155899,2184900.00
1679,1/20/2023,MAR,166.0039825,2330300.00
1680,1/23/2023,MAR,168.1025391,2585400.00
1681,1/24/2023,MAR,168.7092285,1644900.00
1682,1/25/2023,MAR,171.3945618,1881500.00
1683,1/26/2023,MAR,173.6323547,1620100.00
1684,1/27/2023,MAR,173.3837128,1637000.00
1685,1/30/2023,MAR,170.2706909,2041900.00
1686,1/31/2023,MAR,173.2345123,1329100.00
